1.0
DISPOSAL - DRILLED
4.617088740000000107e+05 5.933072468999999575e+06 4.963442125248747061e+02 -9.990000000000000000e+02
4.617087440000000061e+05 5.933072575000000186e+06 4.970455601355224644e+02 -9.990000000000000000e+02
4.617086149999999907e+05 5.933072679999999702e+06 4.977434290015431770e+02 -9.990000000000000000e+02
4.617084849999999860e+05 5.933072786000000313e+06 4.984423800685929677e+02 -9.990000000000000000e+02
4.617083560000000289e+05 5.933072891999999993e+06 4.991403053232550064e+02 -9.990000000000000000e+02
4.617082260000000242e+05 5.933072997000000440e+06 4.998342774633902081e+02 -9.990000000000000000e+02
4.617080960000000196e+05 5.933073103000000119e+06 5.005294649684012711e+02 -9.990000000000000000e+02
4.617079660000000149e+05 5.933073208999999799e+06 5.012234108536045483e+02 -9.990000000000000000e+02
4.617078360000000102e+05 5.933073315000000410e+06 5.019161067532778020e+02 -9.990000000000000000e+02
4.617077060000000056e+05 5.933073421000000089e+06 5.026074443253810387e+02 -9.990000000000000000e+02
4.617075760000000009e+05 5.933073526999999769e+06 5.032975153008953271e+02 -9.990000000000000000e+02
4.617074459999999963e+05 5.933073633000000380e+06 5.039863114305995282e+02 -9.990000000000000000e+02
4.617073159999999916e+05 5.933073739000000060e+06 5.046738245143485528e+02 -9.990000000000000000e+02
4.617071849999999977e+05 5.933073845999999903e+06 5.053621038227090025e+02 -9.990000000000000000e+02
4.617070549999999930e+05 5.933073951999999583e+06 5.060469148110882429e+02 -9.990000000000000000e+02
4.617069239999999991e+05 5.933074058000000194e+06 5.067302382451923677e+02 -9.990000000000000000e+02
4.617067939999999944e+05 5.933074165000000037e+06 5.074147287282751790e+02 -9.990000000000000000e+02
4.617066630000000005e+05 5.933074270999999717e+06 5.080953033810936859e+02 -9.990000000000000000e+02
4.617065329999999958e+05 5.933074377999999560e+06 5.087770012949328020e+02 -9.990000000000000000e+02
4.617064020000000019e+05 5.933074484000000171e+06 5.094548951374973740e+02 -9.990000000000000000e+02
4.617062710000000079e+05 5.933074591000000015e+06 5.101335932146100163e+02 -9.990000000000000000e+02
4.617061400000000140e+05 5.933074697999999858e+06 5.108109118466567793e+02 -9.990000000000000000e+02
4.617060090000000200e+05 5.933074803999999538e+06 5.114846201301297697e+02 -9.990000000000000000e+02
4.617058780000000261e+05 5.933074911000000313e+06 5.121591693918976489e+02 -9.990000000000000000e+02
4.617057469999999739e+05 5.933075018000000156e+06 5.128323154810125288e+02 -9.990000000000000000e+02
4.617056159999999800e+05 5.933075125000000000e+06 5.135039505493740535e+02 -9.990000000000000000e+02
4.617054849999999860e+05 5.933075231999999844e+06 5.141741668113505739e+02 -9.990000000000000000e+02
4.617053539999999921e+05 5.933075338999999687e+06 5.148428565195913507e+02 -9.990000000000000000e+02
4.617052220000000088e+05 5.933075446000000462e+06 5.155100453467465513e+02 -9.990000000000000000e+02
4.617050910000000149e+05 5.933075553000000305e+06 5.161758599848104723e+02 -9.990000000000000000e+02
4.617049589999999735e+05 5.933075660000000149e+06 5.168400606750275301e+02 -9.990000000000000000e+02
4.617048279999999795e+05 5.933075768000000156e+06 5.175049691438280206e+02 -9.990000000000000000e+02
4.617046959999999963e+05 5.933075875000000000e+06 5.181662374246235458e+02 -9.990000000000000000e+02
4.617045640000000130e+05 5.933075981999999844e+06 5.188259358565035200e+02 -9.990000000000000000e+02
4.617044330000000191e+05 5.933076089999999851e+06 5.194862736157957670e+02 -9.990000000000000000e+02
4.617043009999999776e+05 5.933076196999999695e+06 5.201429947980567476e+02 -9.990000000000000000e+02
4.617041689999999944e+05 5.933076304999999702e+06 5.208001516526053365e+02 -9.990000000000000000e+02
4.617040370000000112e+05 5.933076411999999546e+06 5.214537672795806884e+02 -9.990000000000000000e+02
4.617039050000000279e+05 5.933076519999999553e+06 5.221077748676241299e+02 -9.990000000000000000e+02
4.617037729999999865e+05 5.933076627999999560e+06 5.227602394890511732e+02 -9.990000000000000000e+02
4.617036400000000140e+05 5.933076735000000335e+06 5.234090319795028563e+02 -9.990000000000000000e+02
4.617035079999999725e+05 5.933076843000000343e+06 5.240584049616206812e+02 -9.990000000000000000e+02
4.617033759999999893e+05 5.933076951000000350e+06 5.247061133488233509e+02 -9.990000000000000000e+02
4.617032430000000168e+05 5.933077059000000358e+06 5.253522003048765328e+02 -9.990000000000000000e+02
4.617031109999999753e+05 5.933077167000000365e+06 5.259966593370983219e+02 -9.990000000000000000e+02
4.617029780000000028e+05 5.933077275000000373e+06 5.266394852262360473e+02 -9.990000000000000000e+02
4.617028460000000196e+05 5.933077383000000380e+06 5.272807668604401670e+02 -9.990000000000000000e+02
4.617027129999999888e+05 5.933077491999999620e+06 5.279221664237567211e+02 -9.990000000000000000e+02
4.617025800000000163e+05 5.933077599999999627e+06 5.285600838710695371e+02 -9.990000000000000000e+02
4.617024469999999856e+05 5.933077707999999635e+06 5.291962903476228348e+02 -9.990000000000000000e+02
4.617023150000000023e+05 5.933077815999999642e+06 5.298310204458980479e+02 -9.990000000000000000e+02
4.617021819999999716e+05 5.933077924999999814e+06 5.304656838693836107e+02 -9.990000000000000000e+02
4.617020480000000098e+05 5.933078032999999821e+06 5.310968615364486141e+02 -9.990000000000000000e+02
4.617019149999999790e+05 5.933078141999999993e+06 5.317282102840233620e+02 -9.990000000000000000e+02
4.617017820000000065e+05 5.933078251000000164e+06 5.323578831041774038e+02 -9.990000000000000000e+02
4.617016489999999758e+05 5.933078359000000171e+06 5.329840368820467802e+02 -9.990000000000000000e+02
4.617015150000000140e+05 5.933078468000000343e+06 5.336101202776027321e+02 -9.990000000000000000e+02
4.617013819999999832e+05 5.933078576999999583e+06 5.342346432394313069e+02 -9.990000000000000000e+02
4.617012490000000107e+05 5.933078684999999590e+06 5.348557761335864598e+02 -9.990000000000000000e+02
4.617011149999999907e+05 5.933078793999999762e+06 5.354766749050406816e+02 -9.990000000000000000e+02
4.617009810000000289e+05 5.933078902999999933e+06 5.360958615515381780e+02 -9.990000000000000000e+02
4.617008479999999981e+05 5.933079012000000104e+06 5.367133573643443469e+02 -9.990000000000000000e+02
4.617007139999999781e+05 5.933079121000000276e+06 5.373290997811822081e+02 -9.990000000000000000e+02
4.617005800000000163e+05 5.933079230999999680e+06 5.379445172812640976e+02 -9.990000000000000000e+02
4.617004459999999963e+05 5.933079339999999851e+06 5.385566755952161202e+02 -9.990000000000000000e+02
4.617003119999999763e+05 5.933079449000000022e+06 5.391669910734215136e+02 -9.990000000000000000e+02
4.617001780000000144e+05 5.933079558000000194e+06 5.397755577805969551e+02 -9.990000000000000000e+02
4.617000439999999944e+05 5.933079667999999598e+06 5.403839085408703795e+02 -9.990000000000000000e+02
4.616999099999999744e+05 5.933079776999999769e+06 5.409888432478880986e+02 -9.990000000000000000e+02
4.616997750000000233e+05 5.933079887000000104e+06 5.415933993227334895e+02 -9.990000000000000000e+02
4.616996410000000033e+05 5.933079996000000276e+06 5.421947801230069217e+02 -9.990000000000000000e+02
4.616995059999999939e+05 5.933080105999999680e+06 5.427956393792275094e+02 -9.990000000000000000e+02
4.616993719999999739e+05 5.933080214999999851e+06 5.433933435616347651e+02 -9.990000000000000000e+02
4.616992370000000228e+05 5.933080325000000186e+06 5.439905833556183552e+02 -9.990000000000000000e+02
4.616991030000000028e+05 5.933080434999999590e+06 5.445860074686627286e+02 -9.990000000000000000e+02
4.616989679999999935e+05 5.933080544999999925e+06 5.451794882354469109e+02 -9.990000000000000000e+02
4.616988329999999842e+05 5.933080655000000261e+06 5.457711319554960028e+02 -9.990000000000000000e+02
4.616986979999999749e+05 5.933080764999999665e+06 5.463608332456110475e+02 -9.990000000000000000e+02
4.616985630000000237e+05 5.933080875000000000e+06 5.469486867915953781e+02 -9.990000000000000000e+02
4.616984280000000144e+05 5.933080985000000335e+06 5.475345873508529166e+02 -9.990000000000000000e+02
4.616982930000000051e+05 5.933081094999999739e+06 5.481187297401424985e+02 -9.990000000000000000e+02
4.616981579999999958e+05 5.933081205000000075e+06 5.487009088520042042e+02 -9.990000000000000000e+02
4.616980229999999865e+05 5.933081315000000410e+06 5.492811196461525469e+02 -9.990000000000000000e+02
4.616978869999999879e+05 5.933081425999999978e+06 5.498606188909353705e+02 -9.990000000000000000e+02
4.616977519999999786e+05 5.933081536000000313e+06 5.504370616911951402e+02 -9.990000000000000000e+02
4.616976170000000275e+05 5.933081646999999881e+06 5.510128451765868931e+02 -9.990000000000000000e+02
4.616974810000000289e+05 5.933081757000000216e+06 5.515853052472348281e+02 -9.990000000000000000e+02
4.616973449999999721e+05 5.933081867999999784e+06 5.521570631135949725e+02 -9.990000000000000000e+02
4.616972100000000210e+05 5.933081978000000119e+06 5.527257119449544689e+02 -9.990000000000000000e+02
4.616970740000000224e+05 5.933082088999999687e+06 5.532935205723044874e+02 -9.990000000000000000e+02
4.616969380000000237e+05 5.933082200000000186e+06 5.538593892341959872e+02 -9.990000000000000000e+02
4.616968020000000251e+05 5.933082309999999590e+06 5.544220989377249680e+02 -9.990000000000000000e+02
4.616966660000000265e+05 5.933082421000000089e+06 5.549839925608852127e+02 -9.990000000000000000e+02
4.616965300000000279e+05 5.933082531999999657e+06 5.555439328666199117e+02 -9.990000000000000000e+02
4.616963939999999711e+05 5.933082643000000156e+06 5.561018155382258783e+02 -9.990000000000000000e+02
4.616962579999999725e+05 5.933082753999999724e+06 5.566577363275303014e+02 -9.990000000000000000e+02
4.616961209999999846e+05 5.933082865000000224e+06 5.572116115416031334e+02 -9.990000000000000000e+02
4.616959849999999860e+05 5.933082976999999955e+06 5.577645008016120300e+02 -9.990000000000000000e+02
4.616958479999999981e+05 5.933083088000000454e+06 5.583143173799229544e+02 -9.990000000000000000e+02
4.616957119999999995e+05 5.933083199000000022e+06 5.588621338617963374e+02 -9.990000000000000000e+02
4.616955750000000116e+05 5.933083310999999754e+06 5.594088415174604734e+02 -9.990000000000000000e+02
4.616954390000000130e+05 5.933083422000000253e+06 5.599526728033994232e+02 -9.990000000000000000e+02
4.616953020000000251e+05 5.933083532999999821e+06 5.604944437492741827e+02 -9.990000000000000000e+02
4.616951649999999790e+05 5.933083644999999553e+06 5.610349146217218959e+02 -9.990000000000000000e+02
4.616950279999999912e+05 5.933083757000000216e+06 5.615734536506851100e+02 -9.990000000000000000e+02
4.616948910000000033e+05 5.933083867999999784e+06 5.621090052036942097e+02 -9.990000000000000000e+02
4.616947540000000154e+05 5.933083980000000447e+06 5.626433889823462096e+02 -9.990000000000000000e+02
4.616946170000000275e+05 5.933084092000000179e+06 5.631757303943737725e+02 -9.990000000000000000e+02
4.616944799999999814e+05 5.933084203999999911e+06 5.637059260770421361e+02 -9.990000000000000000e+02
4.616943429999999935e+05 5.933084315999999642e+06 5.642339727474678739e+02 -9.990000000000000000e+02
4.616942050000000163e+05 5.933084428000000305e+06 5.647600083649203953e+02 -9.990000000000000000e+02
4.616940680000000284e+05 5.933084540000000037e+06 5.652839489731801450e+02 -9.990000000000000000e+02
4.616939299999999930e+05 5.933084651999999769e+06 5.658056753617378263e+02 -9.990000000000000000e+02
4.616937930000000051e+05 5.933084764000000432e+06 5.663253977223040465e+02 -9.990000000000000000e+02
4.616936550000000279e+05 5.933084876000000164e+06 5.668430030215687339e+02 -9.990000000000000000e+02
4.616935169999999925e+05 5.933084987999999896e+06 5.673584442821889979e+02 -9.990000000000000000e+02
4.616933790000000154e+05 5.933085100999999791e+06 5.678724585127685032e+02 -9.990000000000000000e+02
4.616932409999999800e+05 5.933085213000000454e+06 5.683837441344762738e+02 -9.990000000000000000e+02
4.616931030000000028e+05 5.933085326000000350e+06 5.688934583458808447e+02 -9.990000000000000000e+02
4.616929650000000256e+05 5.933085438000000082e+06 5.694004779596247090e+02 -9.990000000000000000e+02
4.616928269999999902e+05 5.933085550999999978e+06 5.699058820062639370e+02 -9.990000000000000000e+02
4.616926890000000130e+05 5.933085663999999873e+06 5.704091674937276366e+02 -9.990000000000000000e+02
4.616925509999999776e+05 5.933085775999999605e+06 5.709098102763373390e+02 -9.990000000000000000e+02
4.616924120000000112e+05 5.933085889000000432e+06 5.714087325071717487e+02 -9.990000000000000000e+02
4.616922739999999758e+05 5.933086002000000328e+06 5.719055701235216702e+02 -9.990000000000000000e+02
4.616921359999999986e+05 5.933086115000000224e+06 5.724001804443614674e+02 -9.990000000000000000e+02
4.616919969999999739e+05 5.933086228000000119e+06 5.728926270404356274e+02 -9.990000000000000000e+02
4.616918580000000075e+05 5.933086341000000015e+06 5.733829455505267561e+02 -9.990000000000000000e+02
4.616917189999999828e+05 5.933086453999999911e+06 5.738710341633965299e+02 -9.990000000000000000e+02
4.616915810000000056e+05 5.933086566999999806e+06 5.743570209557242379e+02 -9.990000000000000000e+02
4.616914419999999809e+05 5.933086679999999702e+06 5.748407431192722470e+02 -9.990000000000000000e+02
4.616913030000000144e+05 5.933086793999999762e+06 5.753226735502652218e+02 -9.990000000000000000e+02
4.616911639999999898e+05 5.933086906999999657e+06 5.758021046293050631e+02 -9.990000000000000000e+02
4.616910250000000233e+05 5.933087020999999717e+06 5.762796010086760816e+02 -9.990000000000000000e+02
4.616908850000000093e+05 5.933087133999999613e+06 5.767546133490004650e+02 -9.990000000000000000e+02
4.616907459999999846e+05 5.933087247999999672e+06 5.772276719005197947e+02 -9.990000000000000000e+02
4.616906070000000182e+05 5.933087360999999568e+06 5.776983061420567083e+02 -9.990000000000000000e+02
4.616904670000000042e+05 5.933087474999999627e+06 5.781669033112282250e+02 -9.990000000000000000e+02
4.616903279999999795e+05 5.933087588999999687e+06 5.786333357162664015e+02 -9.990000000000000000e+02
4.616901880000000237e+05 5.933087702999999747e+06 5.790975693619581079e+02 -9.990000000000000000e+02
4.616900480000000098e+05 5.933087815999999642e+06 5.795593585817586018e+02 -9.990000000000000000e+02
4.616899089999999851e+05 5.933087929999999702e+06 5.800191582229422238e+02 -9.990000000000000000e+02
4.616897689999999711e+05 5.933088043999999762e+06 5.804766615878160110e+02 -9.990000000000000000e+02
4.616896290000000154e+05 5.933088157999999821e+06 5.809319807341018986e+02 -9.990000000000000000e+02
4.616894890000000014e+05 5.933088273000000045e+06 5.813851964751089554e+02 -9.990000000000000000e+02
4.616893489999999874e+05 5.933088387000000104e+06 5.818360256050243606e+02 -9.990000000000000000e+02
4.616892089999999735e+05 5.933088501000000164e+06 5.822845693325937191e+02 -9.990000000000000000e+02
4.616890680000000284e+05 5.933088615000000224e+06 5.827309258419037405e+02 -9.990000000000000000e+02
4.616889280000000144e+05 5.933088730000000447e+06 5.831750999720462687e+02 -9.990000000000000000e+02
4.616887880000000005e+05 5.933088843999999575e+06 5.836169678715825739e+02 -9.990000000000000000e+02
4.616886469999999972e+05 5.933088958999999799e+06 5.840566127187468055e+02 -9.990000000000000000e+02
4.616885069999999832e+05 5.933089072999999858e+06 5.844940905842756820e+02 -9.990000000000000000e+02
4.616883659999999800e+05 5.933089188000000082e+06 5.849292082759152436e+02 -9.990000000000000000e+02
4.616882249999999767e+05 5.933089303000000305e+06 5.853620034036520110e+02 -9.990000000000000000e+02
4.616880850000000210e+05 5.933089417000000365e+06 5.857926887635705953e+02 -9.990000000000000000e+02
4.616879440000000177e+05 5.933089531999999657e+06 5.862210588699904292e+02 -9.990000000000000000e+02
4.616878030000000144e+05 5.933089646999999881e+06 5.866471078873646547e+02 -9.990000000000000000e+02
4.616876620000000112e+05 5.933089762000000104e+06 5.870709364889825110e+02 -9.990000000000000000e+02
4.616875210000000079e+05 5.933089877000000328e+06 5.874924454372721812e+02 -9.990000000000000000e+02
4.616873790000000154e+05 5.933089991999999620e+06 5.879117529914204852e+02 -9.990000000000000000e+02
4.616872380000000121e+05 5.933090106999999844e+06 5.883288268663903864e+02 -9.990000000000000000e+02
4.616870970000000088e+05 5.933090223000000231e+06 5.887433194574332447e+02 -9.990000000000000000e+02
4.616869550000000163e+05 5.933090338000000454e+06 5.891557626415249160e+02 -9.990000000000000000e+02
4.616868140000000130e+05 5.933090452999999747e+06 5.895659707612700231e+02 -9.990000000000000000e+02
4.616866720000000205e+05 5.933090569000000134e+06 5.899736654500849227e+02 -9.990000000000000000e+02
4.616865310000000172e+05 5.933090684000000358e+06 5.903793298970628030e+02 -9.990000000000000000e+02
4.616863890000000247e+05 5.933090799999999814e+06 5.907824462228059019e+02 -9.990000000000000000e+02
4.616862469999999739e+05 5.933090915000000037e+06 5.911836030736837984e+02 -9.990000000000000000e+02
4.616861049999999814e+05 5.933091031000000425e+06 5.915821490306329906e+02 -9.990000000000000000e+02
4.616859629999999888e+05 5.933091146999999881e+06 5.919783522285506479e+02 -9.990000000000000000e+02
4.616858209999999963e+05 5.933091263000000268e+06 5.923723145594111656e+02 -9.990000000000000000e+02
4.616856790000000037e+05 5.933091378999999724e+06 5.927639380093097543e+02 -9.990000000000000000e+02
4.616855370000000112e+05 5.933091495000000112e+06 5.931533246551238108e+02 -9.990000000000000000e+02
4.616853939999999711e+05 5.933091610999999568e+06 5.935405162709611204e+02 -9.990000000000000000e+02
4.616852519999999786e+05 5.933091726999999955e+06 5.939253374911584160e+02 -9.990000000000000000e+02
4.616851099999999860e+05 5.933091843000000343e+06 5.943078286943125477e+02 -9.990000000000000000e+02
4.616849670000000042e+05 5.933091958999999799e+06 5.946881366625634655e+02 -9.990000000000000000e+02
4.616848240000000224e+05 5.933092075000000186e+06 5.950662227443089023e+02 -9.990000000000000000e+02
4.616846819999999716e+05 5.933092191999999806e+06 5.954413317851355032e+02 -9.990000000000000000e+02
4.616845389999999898e+05 5.933092308000000194e+06 5.958147603224176692e+02 -9.990000000000000000e+02
4.616843960000000079e+05 5.933092424999999814e+06 5.961854243504997157e+02 -9.990000000000000000e+02
4.616842530000000261e+05 5.933092541000000201e+06 5.965543082564554425e+02 -9.990000000000000000e+02
4.616841099999999860e+05 5.933092657999999821e+06 5.969202931820498179e+02 -9.990000000000000000e+02
4.616839670000000042e+05 5.933092774000000209e+06 5.972847445360986285e+02 -9.990000000000000000e+02
4.616838240000000224e+05 5.933092890999999829e+06 5.976461629283172670e+02 -9.990000000000000000e+02
4.616836799999999930e+05 5.933093008000000380e+06 5.980054014030056351e+02 -9.990000000000000000e+02
4.616835370000000112e+05 5.933093125000000000e+06 5.983622479910184211e+02 -9.990000000000000000e+02
4.616833929999999818e+05 5.933093241999999620e+06 5.987169247916202721e+02 -9.990000000000000000e+02
4.616832500000000000e+05 5.933093359000000171e+06 5.990692137525229555e+02 -9.990000000000000000e+02
4.616831060000000289e+05 5.933093475999999791e+06 5.994193434214937497e+02 -9.990000000000000000e+02
4.616829629999999888e+05 5.933093593000000343e+06 5.997670896830263700e+02 -9.990000000000000000e+02
4.616828190000000177e+05 5.933093709999999963e+06 6.001126875095247897e+02 -9.990000000000000000e+02
4.616826749999999884e+05 5.933093827999999747e+06 6.004550841008758653e+02 -9.990000000000000000e+02
4.616825310000000172e+05 5.933093945000000298e+06 6.007961477861296089e+02 -9.990000000000000000e+02
4.616823869999999879e+05 5.933094061999999918e+06 6.011350106179427257e+02 -9.990000000000000000e+02
4.616822430000000168e+05 5.933094179999999702e+06 6.014705251295666812e+02 -9.990000000000000000e+02
4.616820989999999874e+05 5.933094297000000253e+06 6.018048794460423778e+02 -9.990000000000000000e+02
4.616819540000000270e+05 5.933094415000000037e+06 6.021360318267936691e+02 -9.990000000000000000e+02
4.616818099999999977e+05 5.933094532999999821e+06 6.024647859561238192e+02 -9.990000000000000000e+02
4.616816660000000265e+05 5.933094650000000373e+06 6.027923532779586822e+02 -9.990000000000000000e+02
4.616815210000000079e+05 5.933094768000000156e+06 6.031166780877952078e+02 -9.990000000000000000e+02
4.616813759999999893e+05 5.933094885999999940e+06 6.034387979126966002e+02 -9.990000000000000000e+02
4.616812320000000182e+05 5.933095003999999724e+06 6.037585329871118347e+02 -9.990000000000000000e+02
4.616810869999999995e+05 5.933095122000000440e+06 6.040761565815272434e+02 -9.990000000000000000e+02
4.616809419999999809e+05 5.933095240000000224e+06 6.043914906513329015e+02 -9.990000000000000000e+02
4.616807970000000205e+05 5.933095358000000007e+06 6.047046405331232108e+02 -9.990000000000000000e+02
4.616806520000000019e+05 5.933095476999999955e+06 6.050143433665616612e+02 -9.990000000000000000e+02
4.616805069999999832e+05 5.933095594999999739e+06 6.053230218606157678e+02 -9.990000000000000000e+02
4.616803620000000228e+05 5.933095713000000454e+06 6.056294327878938475e+02 -9.990000000000000000e+02
4.616802170000000042e+05 5.933095832000000402e+06 6.059324553545769731e+02 -9.990000000000000000e+02
4.616800709999999963e+05 5.933095950000000186e+06 6.062345260905009354e+02 -9.990000000000000000e+02
4.616799259999999776e+05 5.933096069000000134e+06 6.065330861785432717e+02 -9.990000000000000000e+02
4.616797800000000279e+05 5.933096186999999918e+06 6.068307480599687551e+02 -9.990000000000000000e+02
4.616796350000000093e+05 5.933096305999999866e+06 6.071248700514180427e+02 -9.990000000000000000e+02
4.616794890000000014e+05 5.933096424999999814e+06 6.074168249578924588e+02 -9.990000000000000000e+02
4.616793429999999935e+05 5.933096543999999762e+06 6.077065192703340699e+02 -9.990000000000000000e+02
4.616791969999999856e+05 5.933096662999999709e+06 6.079940595047206671e+02 -9.990000000000000000e+02
4.616790509999999776e+05 5.933096781999999657e+06 6.082794522791822374e+02 -9.990000000000000000e+02
4.616789050000000279e+05 5.933096900999999605e+06 6.085626042935222131e+02 -9.990000000000000000e+02
4.616787590000000200e+05 5.933097019999999553e+06 6.088435223518321209e+02 -9.990000000000000000e+02
4.616786130000000121e+05 5.933097139000000432e+06 6.091223133442853168e+02 -9.990000000000000000e+02
4.616784670000000042e+05 5.933097258000000380e+06 6.093989842517951274e+02 -9.990000000000000000e+02
4.616783200000000070e+05 5.933097377999999560e+06 6.096720828971800756e+02 -9.990000000000000000e+02
4.616781739999999991e+05 5.933097497000000440e+06 6.099443178030861645e+02 -9.990000000000000000e+02
4.616780270000000019e+05 5.933097616999999620e+06 6.102130605467975784e+02 -9.990000000000000000e+02
4.616778809999999939e+05 5.933097735999999568e+06 6.104809887372576895e+02 -9.990000000000000000e+02
4.616777339999999967e+05 5.933097855999999680e+06 6.107454054806230488e+02 -9.990000000000000000e+02
4.616775869999999995e+05 5.933097974999999627e+06 6.110091788834353110e+02 -9.990000000000000000e+02
4.616774400000000023e+05 5.933098094999999739e+06 6.112693017069867665e+02 -9.990000000000000000e+02
4.616772930000000051e+05 5.933098214999999851e+06 6.115272301152538148e+02 -9.990000000000000000e+02
4.616771460000000079e+05 5.933098334999999963e+06 6.117829721150981186e+02 -9.990000000000000000e+02
4.616769990000000107e+05 5.933098455000000075e+06 6.120367357992890902e+02 -9.990000000000000000e+02
4.616768520000000135e+05 5.933098575000000186e+06 6.122882293550360373e+02 -9.990000000000000000e+02
4.616767050000000163e+05 5.933098695000000298e+06 6.125376610637772501e+02 -9.990000000000000000e+02
4.616765569999999716e+05 5.933098815000000410e+06 6.127850711017252934e+02 -9.990000000000000000e+02
4.616764099999999744e+05 5.933098934999999590e+06 6.130303057021280893e+02 -9.990000000000000000e+02
4.616762619999999879e+05 5.933099054999999702e+06 6.132735384077898289e+02 -9.990000000000000000e+02
4.616761149999999907e+05 5.933099175999999978e+06 6.135128626836918784e+02 -9.990000000000000000e+02
4.616759670000000042e+05 5.933099296000000089e+06 6.137519349399227622e+02 -9.990000000000000000e+02
4.616758190000000177e+05 5.933099417000000365e+06 6.139872169958114227e+02 -9.990000000000000000e+02
4.616756709999999730e+05 5.933099536999999546e+06 6.142221657056402364e+02 -9.990000000000000000e+02
4.616755229999999865e+05 5.933099657999999821e+06 6.144533071633825330e+02 -9.990000000000000000e+02
4.616753750000000000e+05 5.933099779000000097e+06 6.146823333967233793e+02 -9.990000000000000000e+02
4.616752270000000135e+05 5.933099899000000209e+06 6.149111063345374077e+02 -9.990000000000000000e+02
4.616750790000000270e+05 5.933100019999999553e+06 6.151360477069439412e+02 -9.990000000000000000e+02
4.616749309999999823e+05 5.933100140999999829e+06 6.153589022529861268e+02 -9.990000000000000000e+02
4.616747820000000065e+05 5.933100262000000104e+06 6.155799278023258694e+02 -9.990000000000000000e+02
4.616746340000000200e+05 5.933100383000000380e+06 6.157987391290055257e+02 -9.990000000000000000e+02
4.616744849999999860e+05 5.933100503999999724e+06 6.160156437029094150e+02 -9.990000000000000000e+02
4.616743360000000102e+05 5.933100626000000164e+06 6.162286484623782599e+02 -9.990000000000000000e+02
4.616741880000000237e+05 5.933100747000000440e+06 6.164415028996820638e+02 -9.990000000000000000e+02
4.616740389999999898e+05 5.933100867999999784e+06 6.166524846482009252e+02 -9.990000000000000000e+02
4.616738900000000140e+05 5.933100990000000224e+06 6.168594468857367019e+02 -9.990000000000000000e+02
4.616737409999999800e+05 5.933101110999999568e+06 6.170664931818953391e+02 -9.990000000000000000e+02
4.616735920000000042e+05 5.933101233000000007e+06 6.172695077276692928e+02 -9.990000000000000000e+02
4.616734419999999809e+05 5.933101354000000283e+06 6.174727201717402068e+02 -9.990000000000000000e+02
4.616732930000000051e+05 5.933101475999999791e+06 6.176718307739962484e+02 -9.990000000000000000e+02
4.616731439999999711e+05 5.933101598000000231e+06 6.178690468039909547e+02 -9.990000000000000000e+02
4.616729940000000061e+05 5.933101719999999739e+06 6.180644428675436757e+02 -9.990000000000000000e+02
4.616728449999999721e+05 5.933101842000000179e+06 6.182577040190097932e+02 -9.990000000000000000e+02
4.616726950000000070e+05 5.933101963999999687e+06 6.184491698846409236e+02 -9.990000000000000000e+02
4.616725449999999837e+05 5.933102086000000127e+06 6.186388880440181310e+02 -9.990000000000000000e+02
4.616723960000000079e+05 5.933102207999999635e+06 6.188264012408374128e+02 -9.990000000000000000e+02
4.616722459999999846e+05 5.933102330000000075e+06 6.190122567335515669e+02 -9.990000000000000000e+02
4.616720960000000196e+05 5.933102451999999583e+06 6.191961986580902249e+02 -9.990000000000000000e+02
4.616719459999999963e+05 5.933102575000000186e+06 6.193761259079408319e+02 -9.990000000000000000e+02
4.616717959999999730e+05 5.933102696999999695e+06 6.195563601062872294e+02 -9.990000000000000000e+02
4.616716450000000186e+05 5.933102819000000134e+06 6.197349902321842592e+02 -9.990000000000000000e+02
4.616714949999999953e+05 5.933102941999999806e+06 6.199093219201498641e+02 -9.990000000000000000e+02
4.616713449999999721e+05 5.933103065000000410e+06 6.200817685965163264e+02 -9.990000000000000000e+02
4.616711940000000177e+05 5.933103186999999918e+06 6.202549088812858145e+02 -9.990000000000000000e+02
4.616710439999999944e+05 5.933103309999999590e+06 6.204237384479417869e+02 -9.990000000000000000e+02
4.616708929999999818e+05 5.933103433000000194e+06 6.205909002889376325e+02 -9.990000000000000000e+02
4.616707420000000275e+05 5.933103555999999866e+06 6.207563288378881907e+02 -9.990000000000000000e+02
4.616705910000000149e+05 5.933103678999999538e+06 6.209200366574482359e+02 -9.990000000000000000e+02
4.616704400000000023e+05 5.933103802000000142e+06 6.210818363824058679e+02 -9.990000000000000000e+02
4.616702889999999898e+05 5.933103924999999814e+06 6.212419407409439600e+02 -9.990000000000000000e+02
4.616701379999999772e+05 5.933104048000000417e+06 6.214003625256177656e+02 -9.990000000000000000e+02
4.616699870000000228e+05 5.933104172000000253e+06 6.215546107068290667e+02 -9.990000000000000000e+02
4.616698360000000102e+05 5.933104294999999925e+06 6.217094921094596884e+02 -9.990000000000000000e+02
4.616696840000000084e+05 5.933104417999999598e+06 6.218629191229086928e+02 -9.990000000000000000e+02
4.616695329999999958e+05 5.933104542000000365e+06 6.220119820082747992e+02 -9.990000000000000000e+02
4.616693809999999939e+05 5.933104665000000037e+06 6.221619507994809055e+02 -9.990000000000000000e+02
4.616692289999999921e+05 5.933104788999999873e+06 6.223078450987909491e+02 -9.990000000000000000e+02
4.616690779999999795e+05 5.933104912999999709e+06 6.224519305940198137e+02 -9.990000000000000000e+02
