ENSEMBLE,REAL,ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL,INTERPOLATE_RELPERM:INTERPOLATE_GO,INTERPOLATE_RELPERM:INTERPOLATE_WO,LOG10_MULTFLT:MULTFLT_F1,LOG10_MULTFLT:MULTFLT_F2,LOG10_MULTFLT:MULTFLT_F3,LOG10_MULTFLT:MULTFLT_F4,LOG10_MULTFLT:MULTFLT_F5,LOG10_MULTZ:MULTZ_MIDREEK,MULTFLT:MULTFLT_F1,MULTFLT:MULTFLT_F2,MULTFLT:MULTFLT_F3,MULTFLT:MULTFLT_F4,MULTFLT:MULTFLT_F5,MULTZ:MULTZ_MIDREEK,RMSGLOBPARAMS:COHIBA_MODEL_MODE,RMSGLOBPARAMS:FWL,INTERPOLATE_GO,INTERPOLATE_WO,MULTFLT_F1,MULTFLT_F2,MULTFLT_F3,MULTFLT_F4,MULTFLT_F5,MULTZ_MIDREEK,COHIBA_MODEL_MODE,FWL
iter-1,9,UpperReek,1,299008015.38,43435284.52,30993030.94,19492471.97,-0.804256,-0.876162,-0.670197,-1.49352,-0.014517,-2.36931,-3.4882,-7.42381,0.213699,0.0320985,0.967126,0.00427262,0.000324936,3.7687e-08,1,1706.26,-0.804256,-0.876162,0.213699,0.0320985,0.967126,0.00427262,0.000324936,3.7687e-08,1,1706.26
iter-1,9,UpperReek,2,0.0,0.0,0.0,0.0,-0.804256,-0.876162,-0.670197,-1.49352,-0.014517,-2.36931,-3.4882,-7.42381,0.213699,0.0320985,0.967126,0.00427262,0.000324936,3.7687e-08,1,1706.26,-0.804256,-0.876162,0.213699,0.0320985,0.967126,0.00427262,0.000324936,3.7687e-08,1,1706.26
iter-1,9,MidReek,1,249695398.81,42825168.11,32218752.28,20263365.87,-0.804256,-0.876162,-0.670197,-1.49352,-0.014517,-2.36931,-3.4882,-7.42381,0.213699,0.0320985,0.967126,0.00427262,0.000324936,3.7687e-08,1,1706.26,-0.804256,-0.876162,0.213699,0.0320985,0.967126,0.00427262,0.000324936,3.7687e-08,1,1706.26
iter-1,9,MidReek,2,0.0,0.0,0.0,0.0,-0.804256,-0.876162,-0.670197,-1.49352,-0.014517,-2.36931,-3.4882,-7.42381,0.213699,0.0320985,0.967126,0.00427262,0.000324936,3.7687e-08,1,1706.26,-0.804256,-0.876162,0.213699,0.0320985,0.967126,0.00427262,0.000324936,3.7687e-08,1,1706.26
iter-1,9,LowerReek,1,132814374.49,27595560.57,22807684.66,14344455.52,-0.804256,-0.876162,-0.670197,-1.49352,-0.014517,-2.36931,-3.4882,-7.42381,0.213699,0.0320985,0.967126,0.00427262,0.000324936,3.7687e-08,1,1706.26,-0.804256,-0.876162,0.213699,0.0320985,0.967126,0.00427262,0.000324936,3.7687e-08,1,1706.26
iter-1,9,LowerReek,2,0.0,0.0,0.0,0.0,-0.804256,-0.876162,-0.670197,-1.49352,-0.014517,-2.36931,-3.4882,-7.42381,0.213699,0.0320985,0.967126,0.00427262,0.000324936,3.7687e-08,1,1706.26,-0.804256,-0.876162,0.213699,0.0320985,0.967126,0.00427262,0.000324936,3.7687e-08,1,1706.26
iter-1,5,UpperReek,1,283760008.11,40415942.5,28909685.47,18182191.82,-0.730371,-0.809214,-0.16975,-2.55559,-0.191289,-2.91566,-3.84053,-6.07493,0.676473,0.00278235,0.64374,0.00121433,0.000144366,8.41531e-07,1,1703.21,-0.730371,-0.809214,0.676473,0.00278235,0.64374,0.00121433,0.000144366,8.41531e-07,1,1703.21
iter-1,5,UpperReek,2,0.0,0.0,0.0,0.0,-0.730371,-0.809214,-0.16975,-2.55559,-0.191289,-2.91566,-3.84053,-6.07493,0.676473,0.00278235,0.64374,0.00121433,0.000144366,8.41531e-07,1,1703.21,-0.730371,-0.809214,0.676473,0.00278235,0.64374,0.00121433,0.000144366,8.41531e-07,1,1703.21
iter-1,5,MidReek,1,223032662.58,37539452.93,27847450.75,17514119.68,-0.730371,-0.809214,-0.16975,-2.55559,-0.191289,-2.91566,-3.84053,-6.07493,0.676473,0.00278235,0.64374,0.00121433,0.000144366,8.41531e-07,1,1703.21,-0.730371,-0.809214,0.676473,0.00278235,0.64374,0.00121433,0.000144366,8.41531e-07,1,1703.21
iter-1,5,MidReek,2,0.0,0.0,0.0,0.0,-0.730371,-0.809214,-0.16975,-2.55559,-0.191289,-2.91566,-3.84053,-6.07493,0.676473,0.00278235,0.64374,0.00121433,0.000144366,8.41531e-07,1,1703.21,-0.730371,-0.809214,0.676473,0.00278235,0.64374,0.00121433,0.000144366,8.41531e-07,1,1703.21
iter-1,5,LowerReek,1,131978088.26,27073890.84,21983774.54,13826273.06,-0.730371,-0.809214,-0.16975,-2.55559,-0.191289,-2.91566,-3.84053,-6.07493,0.676473,0.00278235,0.64374,0.00121433,0.000144366,8.41531e-07,1,1703.21,-0.730371,-0.809214,0.676473,0.00278235,0.64374,0.00121433,0.000144366,8.41531e-07,1,1703.21
iter-1,5,LowerReek,2,0.0,0.0,0.0,0.0,-0.730371,-0.809214,-0.16975,-2.55559,-0.191289,-2.91566,-3.84053,-6.07493,0.676473,0.00278235,0.64374,0.00121433,0.000144366,8.41531e-07,1,1703.21,-0.730371,-0.809214,0.676473,0.00278235,0.64374,0.00121433,0.000144366,8.41531e-07,1,1703.21
iter-1,7,UpperReek,1,294723166.01,41590124.03,29590471.62,18610359.2,-0.778092,-0.750882,-0.26112,-2.90377,-0.430481,-2.30533,-3.67079,-8.3894,0.548125,0.00124804,0.371124,0.00495072,0.000213408,4.07942e-09,1,1705.45,-0.778092,-0.750882,0.548125,0.00124804,0.371124,0.00495072,0.000213408,4.07942e-09,1,1705.45
iter-1,7,UpperReek,2,0.0,0.0,0.0,0.0,-0.778092,-0.750882,-0.26112,-2.90377,-0.430481,-2.30533,-3.67079,-8.3894,0.548125,0.00124804,0.371124,0.00495072,0.000213408,4.07942e-09,1,1705.45,-0.778092,-0.750882,0.548125,0.00124804,0.371124,0.00495072,0.000213408,4.07942e-09,1,1705.45
iter-1,7,MidReek,1,221432408.29,36958670.96,27518168.69,17307024.04,-0.778092,-0.750882,-0.26112,-2.90377,-0.430481,-2.30533,-3.67079,-8.3894,0.548125,0.00124804,0.371124,0.00495072,0.000213408,4.07942e-09,1,1705.45,-0.778092,-0.750882,0.548125,0.00124804,0.371124,0.00495072,0.000213408,4.07942e-09,1,1705.45
iter-1,7,MidReek,2,0.0,0.0,0.0,0.0,-0.778092,-0.750882,-0.26112,-2.90377,-0.430481,-2.30533,-3.67079,-8.3894,0.548125,0.00124804,0.371124,0.00495072,0.000213408,4.07942e-09,1,1705.45,-0.778092,-0.750882,0.548125,0.00124804,0.371124,0.00495072,0.000213408,4.07942e-09,1,1705.45
iter-1,7,LowerReek,1,134282115.07,27172483.06,22227055.9,13979280.21,-0.778092,-0.750882,-0.26112,-2.90377,-0.430481,-2.30533,-3.67079,-8.3894,0.548125,0.00124804,0.371124,0.00495072,0.000213408,4.07942e-09,1,1705.45,-0.778092,-0.750882,0.548125,0.00124804,0.371124,0.00495072,0.000213408,4.07942e-09,1,1705.45
iter-1,7,LowerReek,2,0.0,0.0,0.0,0.0,-0.778092,-0.750882,-0.26112,-2.90377,-0.430481,-2.30533,-3.67079,-8.3894,0.548125,0.00124804,0.371124,0.00495072,0.000213408,4.07942e-09,1,1705.45,-0.778092,-0.750882,0.548125,0.00124804,0.371124,0.00495072,0.000213408,4.07942e-09,1,1705.45
iter-1,8,UpperReek,1,327335806.21,51932669.96,37751315.6,23742965.39,-0.96393,-0.994827,-1.24257,-0.983559,-0.13932,-4.2315,-4.03763,-4.99249,0.0572039,0.103858,0.725572,5.86809e-05,9.16997e-05,1.01745e-05,1,1709.31,-0.96393,-0.994827,0.0572039,0.103858,0.725572,5.86809e-05,9.16997e-05,1.01745e-05,1,1709.31
iter-1,8,UpperReek,2,0.0,0.0,0.0,0.0,-0.96393,-0.994827,-1.24257,-0.983559,-0.13932,-4.2315,-4.03763,-4.99249,0.0572039,0.103858,0.725572,5.86809e-05,9.16997e-05,1.01745e-05,1,1709.31,-0.96393,-0.994827,0.0572039,0.103858,0.725572,5.86809e-05,9.16997e-05,1.01745e-05,1,1709.31
iter-1,8,MidReek,1,269742372.65,47249049.98,36737749.16,23105502.22,-0.96393,-0.994827,-1.24257,-0.983559,-0.13932,-4.2315,-4.03763,-4.99249,0.0572039,0.103858,0.725572,5.86809e-05,9.16997e-05,1.01745e-05,1,1709.31,-0.96393,-0.994827,0.0572039,0.103858,0.725572,5.86809e-05,9.16997e-05,1.01745e-05,1,1709.31
iter-1,8,MidReek,2,0.0,0.0,0.0,0.0,-0.96393,-0.994827,-1.24257,-0.983559,-0.13932,-4.2315,-4.03763,-4.99249,0.0572039,0.103858,0.725572,5.86809e-05,9.16997e-05,1.01745e-05,1,1709.31,-0.96393,-0.994827,0.0572039,0.103858,0.725572,5.86809e-05,9.16997e-05,1.01745e-05,1,1709.31
iter-1,8,LowerReek,1,138002558.05,28327799.49,23229809.86,14609943.06,-0.96393,-0.994827,-1.24257,-0.983559,-0.13932,-4.2315,-4.03763,-4.99249,0.0572039,0.103858,0.725572,5.86809e-05,9.16997e-05,1.01745e-05,1,1709.31,-0.96393,-0.994827,0.0572039,0.103858,0.725572,5.86809e-05,9.16997e-05,1.01745e-05,1,1709.31
iter-1,8,LowerReek,2,0.0,0.0,0.0,0.0,-0.96393,-0.994827,-1.24257,-0.983559,-0.13932,-4.2315,-4.03763,-4.99249,0.0572039,0.103858,0.725572,5.86809e-05,9.16997e-05,1.01745e-05,1,1709.31,-0.96393,-0.994827,0.0572039,0.103858,0.725572,5.86809e-05,9.16997e-05,1.01745e-05,1,1709.31
iter-1,0,UpperReek,1,274778699.13,39412535.1,28201511.71,17736799.52,0.566625,-0.384552,-0.0384678,-1.63268,-0.00329392,-1.43919,-3.66304,-7.71767,0.915234,0.0232982,0.992444,0.0363757,0.00021725,1.91569e-08,1,1702.81,0.566625,-0.384552,0.915234,0.0232982,0.992444,0.0363757,0.00021725,1.91569e-08,1,1702.81
iter-1,0,UpperReek,2,0.0,0.0,0.0,0.0,0.566625,-0.384552,-0.0384678,-1.63268,-0.00329392,-1.43919,-3.66304,-7.71767,0.915234,0.0232982,0.992444,0.0363757,0.00021725,1.91569e-08,1,1702.81,0.566625,-0.384552,0.915234,0.0232982,0.992444,0.0363757,0.00021725,1.91569e-08,1,1702.81
iter-1,0,MidReek,1,228812975.74,39659164.44,30225488.35,19009740.79,0.566625,-0.384552,-0.0384678,-1.63268,-0.00329392,-1.43919,-3.66304,-7.71767,0.915234,0.0232982,0.992444,0.0363757,0.00021725,1.91569e-08,1,1702.81,0.566625,-0.384552,0.915234,0.0232982,0.992444,0.0363757,0.00021725,1.91569e-08,1,1702.81
iter-1,0,MidReek,2,0.0,0.0,0.0,0.0,0.566625,-0.384552,-0.0384678,-1.63268,-0.00329392,-1.43919,-3.66304,-7.71767,0.915234,0.0232982,0.992444,0.0363757,0.00021725,1.91569e-08,1,1702.81,0.566625,-0.384552,0.915234,0.0232982,0.992444,0.0363757,0.00021725,1.91569e-08,1,1702.81
iter-1,0,LowerReek,1,118242839.29,23744104.79,18672312.12,11743592.33,0.566625,-0.384552,-0.0384678,-1.63268,-0.00329392,-1.43919,-3.66304,-7.71767,0.915234,0.0232982,0.992444,0.0363757,0.00021725,1.91569e-08,1,1702.81,0.566625,-0.384552,0.915234,0.0232982,0.992444,0.0363757,0.00021725,1.91569e-08,1,1702.81
iter-1,0,LowerReek,2,0.0,0.0,0.0,0.0,0.566625,-0.384552,-0.0384678,-1.63268,-0.00329392,-1.43919,-3.66304,-7.71767,0.915234,0.0232982,0.992444,0.0363757,0.00021725,1.91569e-08,1,1702.81,0.566625,-0.384552,0.915234,0.0232982,0.992444,0.0363757,0.00021725,1.91569e-08,1,1702.81
iter-1,1,UpperReek,1,294318423.0,43439561.17,30624714.53,19260826.42,-0.381092,-0.552465,-1.21841,-1.33027,-0.00178452,-1.05699,-3.30822,-8.20121,0.0604769,0.0467441,0.995899,0.0877023,0.000491791,6.29196e-09,1,1705.95,-0.381092,-0.552465,0.0604769,0.0467441,0.995899,0.0877023,0.000491791,6.29196e-09,1,1705.95
iter-1,1,UpperReek,2,0.0,0.0,0.0,0.0,-0.381092,-0.552465,-1.21841,-1.33027,-0.00178452,-1.05699,-3.30822,-8.20121,0.0604769,0.0467441,0.995899,0.0877023,0.000491791,6.29196e-09,1,1705.95,-0.381092,-0.552465,0.0604769,0.0467441,0.995899,0.0877023,0.000491791,6.29196e-09,1,1705.95
iter-1,1,MidReek,1,249378098.44,41667440.66,30834235.32,19392600.5,-0.381092,-0.552465,-1.21841,-1.33027,-0.00178452,-1.05699,-3.30822,-8.20121,0.0604769,0.0467441,0.995899,0.0877023,0.000491791,6.29196e-09,1,1705.95,-0.381092,-0.552465,0.0604769,0.0467441,0.995899,0.0877023,0.000491791,6.29196e-09,1,1705.95
iter-1,1,MidReek,2,0.0,0.0,0.0,0.0,-0.381092,-0.552465,-1.21841,-1.33027,-0.00178452,-1.05699,-3.30822,-8.20121,0.0604769,0.0467441,0.995899,0.0877023,0.000491791,6.29196e-09,1,1705.95,-0.381092,-0.552465,0.0604769,0.0467441,0.995899,0.0877023,0.000491791,6.29196e-09,1,1705.95
iter-1,1,LowerReek,1,127777082.46,23586723.81,18037150.35,11344119.53,-0.381092,-0.552465,-1.21841,-1.33027,-0.00178452,-1.05699,-3.30822,-8.20121,0.0604769,0.0467441,0.995899,0.0877023,0.000491791,6.29196e-09,1,1705.95,-0.381092,-0.552465,0.0604769,0.0467441,0.995899,0.0877023,0.000491791,6.29196e-09,1,1705.95
iter-1,1,LowerReek,2,0.0,0.0,0.0,0.0,-0.381092,-0.552465,-1.21841,-1.33027,-0.00178452,-1.05699,-3.30822,-8.20121,0.0604769,0.0467441,0.995899,0.0877023,0.000491791,6.29196e-09,1,1705.95,-0.381092,-0.552465,0.0604769,0.0467441,0.995899,0.0877023,0.000491791,6.29196e-09,1,1705.95
iter-1,2,UpperReek,1,291368711.8,41828384.55,30639958.76,19270413.99,-0.894188,-0.694939,-0.546575,-3.0467,-0.317349,-1.77955,-3.33286,-8.83391,0.28407,0.000898054,0.481561,0.016613,0.000464668,1.46584e-09,1,1705.19,-0.894188,-0.694939,0.28407,0.000898054,0.481561,0.016613,0.000464668,1.46584e-09,1,1705.19
iter-1,2,UpperReek,2,0.0,0.0,0.0,0.0,-0.894188,-0.694939,-0.546575,-3.0467,-0.317349,-1.77955,-3.33286,-8.83391,0.28407,0.000898054,0.481561,0.016613,0.000464668,1.46584e-09,1,1705.19,-0.894188,-0.694939,0.28407,0.000898054,0.481561,0.016613,0.000464668,1.46584e-09,1,1705.19
iter-1,2,MidReek,1,223768071.51,37999309.45,28362683.89,17838165.68,-0.894188,-0.694939,-0.546575,-3.0467,-0.317349,-1.77955,-3.33286,-8.83391,0.28407,0.000898054,0.481561,0.016613,0.000464668,1.46584e-09,1,1705.19,-0.894188,-0.694939,0.28407,0.000898054,0.481561,0.016613,0.000464668,1.46584e-09,1,1705.19
iter-1,2,MidReek,2,0.0,0.0,0.0,0.0,-0.894188,-0.694939,-0.546575,-3.0467,-0.317349,-1.77955,-3.33286,-8.83391,0.28407,0.000898054,0.481561,0.016613,0.000464668,1.46584e-09,1,1705.19,-0.894188,-0.694939,0.28407,0.000898054,0.481561,0.016613,0.000464668,1.46584e-09,1,1705.19
iter-1,2,LowerReek,1,137312320.09,27626161.94,22478363.66,14137335.4,-0.894188,-0.694939,-0.546575,-3.0467,-0.317349,-1.77955,-3.33286,-8.83391,0.28407,0.000898054,0.481561,0.016613,0.000464668,1.46584e-09,1,1705.19,-0.894188,-0.694939,0.28407,0.000898054,0.481561,0.016613,0.000464668,1.46584e-09,1,1705.19
iter-1,2,LowerReek,2,0.0,0.0,0.0,0.0,-0.894188,-0.694939,-0.546575,-3.0467,-0.317349,-1.77955,-3.33286,-8.83391,0.28407,0.000898054,0.481561,0.016613,0.000464668,1.46584e-09,1,1705.19,-0.894188,-0.694939,0.28407,0.000898054,0.481561,0.016613,0.000464668,1.46584e-09,1,1705.19
iter-1,3,UpperReek,1,279489546.08,41873115.67,31026920.03,19513785.86,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,UpperReek,2,0.0,0.0,0.0,0.0,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,MidReek,1,201560893.02,34672100.77,26583579.51,16719232.12,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,MidReek,2,0.0,0.0,0.0,0.0,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,LowerReek,1,134017283.0,27364137.97,22185786.98,13953324.91,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-1,3,LowerReek,2,0.0,0.0,0.0,0.0,-0.689038,-0.384862,-0.0770195,-3.25899,-0.265949,-2.0437,-3.54835,-8.28806,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67,-0.689038,-0.384862,0.837492,0.000550815,0.542064,0.00904276,0.000282913,5.15161e-09,1,1702.67
iter-2,7,UpperReek,1,278260715.11,40696068.33,29251995.72,18397481.28,-0.607673,-0.680233,-0.178426,-2.37285,-0.052154,-2.32645,-3.67087,-6.44582,0.663092,0.00423794,0.886841,0.00471569,0.00021337,3.58244e-07,1,1702.72,-0.607673,-0.680233,0.663092,0.00423794,0.886841,0.00471569,0.00021337,3.58244e-07,1,1702.72
iter-2,7,UpperReek,2,0.0,0.0,0.0,0.0,-0.607673,-0.680233,-0.178426,-2.37285,-0.052154,-2.32645,-3.67087,-6.44582,0.663092,0.00423794,0.886841,0.00471569,0.00021337,3.58244e-07,1,1702.72,-0.607673,-0.680233,0.663092,0.00423794,0.886841,0.00471569,0.00021337,3.58244e-07,1,1702.72
iter-2,7,MidReek,1,225291673.35,37805963.96,28027198.19,17627168.37,-0.607673,-0.680233,-0.178426,-2.37285,-0.052154,-2.32645,-3.67087,-6.44582,0.663092,0.00423794,0.886841,0.00471569,0.00021337,3.58244e-07,1,1702.72,-0.607673,-0.680233,0.663092,0.00423794,0.886841,0.00471569,0.00021337,3.58244e-07,1,1702.72
iter-2,7,MidReek,2,0.0,0.0,0.0,0.0,-0.607673,-0.680233,-0.178426,-2.37285,-0.052154,-2.32645,-3.67087,-6.44582,0.663092,0.00423794,0.886841,0.00471569,0.00021337,3.58244e-07,1,1702.72,-0.607673,-0.680233,0.663092,0.00423794,0.886841,0.00471569,0.00021337,3.58244e-07,1,1702.72
iter-2,7,LowerReek,1,127961065.8,25851590.02,21059398.15,13244904.28,-0.607673,-0.680233,-0.178426,-2.37285,-0.052154,-2.32645,-3.67087,-6.44582,0.663092,0.00423794,0.886841,0.00471569,0.00021337,3.58244e-07,1,1702.72,-0.607673,-0.680233,0.663092,0.00423794,0.886841,0.00471569,0.00021337,3.58244e-07,1,1702.72
iter-2,7,LowerReek,2,0.0,0.0,0.0,0.0,-0.607673,-0.680233,-0.178426,-2.37285,-0.052154,-2.32645,-3.67087,-6.44582,0.663092,0.00423794,0.886841,0.00471569,0.00021337,3.58244e-07,1,1702.72,-0.607673,-0.680233,0.663092,0.00423794,0.886841,0.00471569,0.00021337,3.58244e-07,1,1702.72
iter-2,3,UpperReek,1,277614614.01,40304170.12,29066662.33,18280919.4,-0.683935,-0.716484,-0.120804,-2.53546,-0.0899672,-2.63735,-3.73734,-6.06704,0.757175,0.00291432,0.812892,0.0023049,0.000183089,8.56961e-07,1,1702.39,-0.683935,-0.716484,0.757175,0.00291432,0.812892,0.0023049,0.000183089,8.56961e-07,1,1702.39
iter-2,3,UpperReek,2,0.0,0.0,0.0,0.0,-0.683935,-0.716484,-0.120804,-2.53546,-0.0899672,-2.63735,-3.73734,-6.06704,0.757175,0.00291432,0.812892,0.0023049,0.000183089,8.56961e-07,1,1702.39,-0.683935,-0.716484,0.757175,0.00291432,0.812892,0.0023049,0.000183089,8.56961e-07,1,1702.39
iter-2,3,MidReek,1,220445132.79,37743074.72,28343479.68,17826087.55,-0.683935,-0.716484,-0.120804,-2.53546,-0.0899672,-2.63735,-3.73734,-6.06704,0.757175,0.00291432,0.812892,0.0023049,0.000183089,8.56961e-07,1,1702.39,-0.683935,-0.716484,0.757175,0.00291432,0.812892,0.0023049,0.000183089,8.56961e-07,1,1702.39
iter-2,3,MidReek,2,0.0,0.0,0.0,0.0,-0.683935,-0.716484,-0.120804,-2.53546,-0.0899672,-2.63735,-3.73734,-6.06704,0.757175,0.00291432,0.812892,0.0023049,0.000183089,8.56961e-07,1,1702.39,-0.683935,-0.716484,0.757175,0.00291432,0.812892,0.0023049,0.000183089,8.56961e-07,1,1702.39
iter-2,3,LowerReek,1,131580761.5,27855561.95,22790611.17,14333717.48,-0.683935,-0.716484,-0.120804,-2.53546,-0.0899672,-2.63735,-3.73734,-6.06704,0.757175,0.00291432,0.812892,0.0023049,0.000183089,8.56961e-07,1,1702.39,-0.683935,-0.716484,0.757175,0.00291432,0.812892,0.0023049,0.000183089,8.56961e-07,1,1702.39
iter-2,3,LowerReek,2,0.0,0.0,0.0,0.0,-0.683935,-0.716484,-0.120804,-2.53546,-0.0899672,-2.63735,-3.73734,-6.06704,0.757175,0.00291432,0.812892,0.0023049,0.000183089,8.56961e-07,1,1702.39,-0.683935,-0.716484,0.757175,0.00291432,0.812892,0.0023049,0.000183089,8.56961e-07,1,1702.39
iter-2,5,UpperReek,1,278721982.34,40507516.92,29334224.67,18449197.6,-0.674206,-0.720486,-0.157877,-2.51238,-0.089919,-2.58102,-3.74581,-6.09718,0.695221,0.0030734,0.812982,0.00262409,0.000179553,7.99508e-07,1,1702.61,-0.674206,-0.720486,0.695221,0.0030734,0.812982,0.00262409,0.000179553,7.99508e-07,1,1702.61
iter-2,5,UpperReek,2,0.0,0.0,0.0,0.0,-0.674206,-0.720486,-0.157877,-2.51238,-0.089919,-2.58102,-3.74581,-6.09718,0.695221,0.0030734,0.812982,0.00262409,0.000179553,7.99508e-07,1,1702.61,-0.674206,-0.720486,0.695221,0.0030734,0.812982,0.00262409,0.000179553,7.99508e-07,1,1702.61
iter-2,5,MidReek,1,222298972.69,37569988.46,27924840.51,17562792.48,-0.674206,-0.720486,-0.157877,-2.51238,-0.089919,-2.58102,-3.74581,-6.09718,0.695221,0.0030734,0.812982,0.00262409,0.000179553,7.99508e-07,1,1702.61,-0.674206,-0.720486,0.695221,0.0030734,0.812982,0.00262409,0.000179553,7.99508e-07,1,1702.61
iter-2,5,MidReek,2,0.0,0.0,0.0,0.0,-0.674206,-0.720486,-0.157877,-2.51238,-0.089919,-2.58102,-3.74581,-6.09718,0.695221,0.0030734,0.812982,0.00262409,0.000179553,7.99508e-07,1,1702.61,-0.674206,-0.720486,0.695221,0.0030734,0.812982,0.00262409,0.000179553,7.99508e-07,1,1702.61
iter-2,5,LowerReek,1,129641663.09,26927311.16,21932190.77,13793830.45,-0.674206,-0.720486,-0.157877,-2.51238,-0.089919,-2.58102,-3.74581,-6.09718,0.695221,0.0030734,0.812982,0.00262409,0.000179553,7.99508e-07,1,1702.61,-0.674206,-0.720486,0.695221,0.0030734,0.812982,0.00262409,0.000179553,7.99508e-07,1,1702.61
iter-2,5,LowerReek,2,0.0,0.0,0.0,0.0,-0.674206,-0.720486,-0.157877,-2.51238,-0.089919,-2.58102,-3.74581,-6.09718,0.695221,0.0030734,0.812982,0.00262409,0.000179553,7.99508e-07,1,1702.61,-0.674206,-0.720486,0.695221,0.0030734,0.812982,0.00262409,0.000179553,7.99508e-07,1,1702.61
iter-2,1,UpperReek,1,278348197.37,41165741.85,29726933.2,18696184.09,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,UpperReek,2,0.0,0.0,0.0,0.0,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,MidReek,1,218153773.81,37038734.73,27744899.51,17449622.04,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,MidReek,2,0.0,0.0,0.0,0.0,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,LowerReek,1,133939098.04,27587311.32,22225999.61,13978615.88,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,1,LowerReek,2,0.0,0.0,0.0,0.0,-0.73154,-0.688101,-0.151867,-2.77293,-0.152339,-2.48324,-3.69283,-6.6412,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65,-0.73154,-0.688101,0.704909,0.00168684,0.704144,0.00328669,0.000202847,2.28457e-07,1,1702.65
iter-2,0,UpperReek,1,276546760.81,39724429.72,28359265.32,17836015.63,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
iter-2,0,UpperReek,2,0.0,0.0,0.0,0.0,-0.719257,-0.652155,-0.223454,-2.68226,-0.0978239,-2.30853,-3.6453,-6.66765,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63,-0.719257,-0.652155,0.597787,0.00207846,0.798318,0.00491436,0.000226309,2.14958e-07,1,1702.63
